keyword,hospital,title,description,originallink,link,pubDate,collected_at
서울대병원,서울대병원,"아이엠비디엑스, ASCO서 '캔서디텍트' 대장암 임상 연구 발표",첫 번째 발표는 한세원 서울대병원 교수팀을 비롯한 국내 주요 상급종합병원이 참여한 'CLAUDIA(KCSG CO22-12)' 연구의 중간 분석 결과다. 연구는 근치적 절제술을 받은 2~3기 대장암 환자 809명을 대상으로 수술 후... ,https://www.rapportian.com/news/articleView.html?idxno=236563,https://www.rapportian.com/news/articleView.html?idxno=236563,"Fri, 29 May 2026 15:14:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"명확한 진단과 지원 체계 부족...서대문구, '경계선 지능 진단검사 지원...","서울대병원에 따르면 경계성 지능은 지적장애 수준은 아니지만 평균보다 낮은 지적 능력을 의미하며, 일반적으로 지능지수(IQ)가 70~85 사이로 측정되는 경우를 말한다. 개념적, 사회적, 실행적 영역에서 기능의 저하가... ",https://www.cnbizm.com/news/articleView.html?idxno=304248,https://www.cnbizm.com/news/articleView.html?idxno=304248,"Fri, 29 May 2026 14:26:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"아이넥스 ""에나드 캐드엑스, 내시경 검사 진단 정확도 향상""","이번 연구에는 서울대병원 강남센터, 서울대병원, 부산대병원, 인제대 부산백병원 등 4개 기관의 내시경 의사 35명이 참여했다. 참가자들은 광학 진단 교육 및 경험 수준에 따라 ▲숙련된 전문가 ▲전문가... ",https://www.rapportian.com/news/articleView.html?idxno=236558,https://www.rapportian.com/news/articleView.html?idxno=236558,"Fri, 29 May 2026 14:26:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"하반기부터 AI 기반 환자 의뢰·회송 체계 도입...""중복검사 줄여 의료비...",보건복지부는 정경실 보건의료정책실장이 29일 서울대병원을 방문해 올해 하반기 의료 현장에 본격 도입될 '인공지능(AI) 기반 환자 의뢰·회송 체계' 기술 시연을 참관하고 정책 간담회를 통해 현장 의견을... ,https://www.rapportian.com/news/articleView.html?idxno=236562,https://www.rapportian.com/news/articleView.html?idxno=236562,"Fri, 29 May 2026 14:26:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"정경실 복지부 실장, 올 하반기 도입할 환자 의뢰·회송 AX 점검",정경실 보건복지부(장관 정은경) 보건의료정책실장은 29일 서울대병원을 방문해 올해 하반기 의료 현장에 본격 도입될 '인공지능(AI) 기반 환자 의뢰·회송 체계'의 기술 시연을 참관하고 정책 간담회를 통해 현장... ,http://www.doctorstimes.com/news/articleView.html?idxno=238311,http://www.doctorstimes.com/news/articleView.html?idxno=238311,"Fri, 29 May 2026 14:12:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"""내시경 AI 분명한 효과 있다""…초보 의사 진단 정확도 높여","이에 따라 아이넥스는 서울대병원과 부산대병원, 인제대 부산백병원 총 4개 기관의 내시경 의사 35명을 대상으로 AI 솔루션이 이에 도움이 되는지를 확인하기 위한 연구를 진행했다.참가자는 광학진단 교육... ",https://www.medicaltimes.com/Main/News/NewsView.html?ID=1168980&ref=naverpc,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1168980&ref=naverpc,"Fri, 29 May 2026 13:06:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"복지부, '의뢰·회송 AX' 하반기 도입…의료 AI 대전환 속도",복지부 정경실 보건의료정책실장이 서울대병원을 방문해 'AI 기반 환자 의뢰·회송 체계' 기술 시연을 참관하고 현장 의견을 청취했다.이번 방문은 지역 책임의료기관과 권역 책임의료기관 간 중증·응급 환자 진료... ,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1168983&ref=naverpc,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1168983&ref=naverpc,"Fri, 29 May 2026 13:06:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"환자기본법 시행 1년 앞…""정책국 신설·통합지원센터 설립 필요""","패널토의에서 권용진 서울대병원 공공진료센터 교수는 환자기본법 시행을 위한 하위법령 제정 과정에서 환자정책위원회 구성과 등록 환자단체 요건, 환자정책 기본계획의 평가 지표 설정이 핵심 쟁점이 될 것으로 봤다.... ",https://www.hitnews.co.kr/news/articleView.html?idxno=76473,https://www.hitnews.co.kr/news/articleView.html?idxno=76473,"Fri, 29 May 2026 12:00:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"'땀' 스트레스 다한증, 치료 선택지 확대","신정원 분당서울대병원 피부과 교수는 “다한증은 환자들이 일상에서 겪는 불편이 큰 질환이지만, 치료에 대한 부담 때문에 관리를 미루는 경우도 적지 않다”라며 “바르는 치료는 환자가 생활 속에서 비교적 간편하게... ",https://zdnet.co.kr/view/?no=20260529113426,https://n.news.naver.com/mnews/article/092/0002424658?sid=105,"Fri, 29 May 2026 11:55:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"아이엠비디엑스, ASCO서 '캔서디텍트' 대장암 MRD 데이터 공개…""재발 예...","현재 서울대병원 등 국내 주요 병원은 물론 일본·대만·태국·인도네시아·코스타리카 등 해외 의료기관에서도 캔서디텍트 서비스를 운영 중이다. ASCO는 세계 최대 규모 암 학회로 글로벌 제약사와 병원, 투자기관... ",https://www.biotimes.co.kr/news/articleView.html?idxno=32073,https://www.biotimes.co.kr/news/articleView.html?idxno=32073,"Fri, 29 May 2026 11:50:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,표적치료시대 비후성 심근증 국내 첫 가이드' 출간,﻿﻿서울대병원은 순환기내과 김형관 교수팀(박준빈·곽순구 교수)을 중심으로 국내 주요 상급종합병원의 비후성 심근증 전문가 12명이 모여 환자와 가족을 위한 종합 안내서인 ‘비후성 심근증 환자를 위한 동행 가이드’... ,https://www.dailymedi.com/news/news_view.php?wr_id=936896,https://www.dailymedi.com/news/news_view.php?wr_id=936896,"Fri, 29 May 2026 11:16:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"""2인실에 부부가 나란히""…병원 입원실 '남녀 분리' 의무 사라진다",서울대병원의 소아 중증 환자 가정 위한 '도토리하우스'. (사진=연합뉴스) 보건복지부는 29일 이 같은 내용을 골자로 하는 ‘의료법 시행규칙 일부 개정령안’을 마련하고 오는 7월 6일까지 국민의 의견을 수렴하는... ,https://www.edaily.co.kr/news/newspath.asp?newsid=03788406645453840,https://n.news.naver.com/mnews/article/018/0006293037?sid=102,"Fri, 29 May 2026 11:10:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"여행 전 꼭 챙겨야 할 건강관리: 상비약부터 만성질환, 시차 적응까지 ...","서울대병원 가정의학과 조비룡 교수의 주제처럼, 여행은 즐겁지만 준비가 부족하면 감기·소화불량·탈수 같은 작은 문제부터 만성질환 악화까지 이어질 수 있습니다. 특히 평소 복용하는 약, 나라별 필요한 상비약, 장시간... ",http://aftertherain.kr/sub/contents/view.php?seq=97102,http://aftertherain.kr/sub/contents/view.php?seq=97102,"Fri, 29 May 2026 11:02:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,하반기 의료 현장에 AI 기반 환자 의뢰·회송 체계 도입,정경실 보건복지부 보건의료정책실장은 29일 서울 종로구 서울대병원에서 AI 기반 환자 의뢰·회송 체계 기술 시연을 참관하고 정책 간담회를 진행했다. 이번 방문은 지역과 권역 책임의료기관 간 진료정보를 교류하고... ,https://news.cpbc.co.kr/article/1173229?division=NAVER,https://news.cpbc.co.kr/article/1173229?division=NAVER,"Fri, 29 May 2026 10:56:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"복지부, 환자 의뢰·회송 자동화 본격 시동…EMR·PACS 직접 연동","서울·경기 권역은 서울대병원-서울의료원-성남시의료원, 강원 권역은 강원대병원-영월의료원-강릉의료원-평창보건의료원, 전남 권역은 전남대병원-광주기독병원이 참여한다. 복지부는 올해 하반기 추진 예정인... ",https://www.apsk.co.kr/news/articleView.html?idxno=539470,https://www.apsk.co.kr/news/articleView.html?idxno=539470,"Fri, 29 May 2026 10:48:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,'비후성 심근증' 환자 궁금증 한 권에…전문의 12명이 설명해주는 안내...,김형관 서울대병원 순환기내과 교수 연구팀(박준빈·곽순구 교수)을 비롯한 국내 주요 상급종합병원 비후성 심근증 전문가 12명은 환자 안내서인 ‘비후성 심근증 환자를 위한 동행 가이드’를 최근 출간했다. 비후성... ,https://www.dailian.co.kr/news/view/1650168/?sc=Naver,https://n.news.naver.com/mnews/article/119/0003095756?sid=103,"Fri, 29 May 2026 10:46:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,하반기 의료 현장에 AI 의뢰·회송…서울·강원·전남 시범 운영,정경실 보건복지부 보건의료정책실장은 29일 서울 종로구 서울대병원에서 AI 기반 환자 의뢰·회송 체계 기술 시연을 참관하고 정책 간담회를 진행했다. 이번 방문은 지역 책임의료기관(2차 의료기관)과 권역... ,https://www.widedaily.com/news/articleView.html?idxno=294848,https://www.widedaily.com/news/articleView.html?idxno=294848,"Fri, 29 May 2026 10:38:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"서울대병원, 비후성 심근증 환자 위한 동행 가이드 국내 첫 발간",서울대병원은 순환기내과 김형관 교수 연구팀(박준빈·곽순구 교수)을 중심으로 분당서울대병원·삼성서울병원·서울성모병원·보라매병원·순천향대병원·아주대병원 등 국내 주요 상급종합병원 비후성 심근증 전문의... ,https://www.hinews.co.kr/view.php?ud=202605291031133469dacadeb388_48,https://www.hinews.co.kr/view.php?ud=202605291031133469dacadeb388_48,"Fri, 29 May 2026 10:34:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"조달청, 6월 건축·기계공사 35건 7801억원 발주","완충저류시설 설치사업(토목·기계·조경)'(191억원), 분당서울대병원의 '지석영의생명연구소 증축공사(건축·토목·기계설비·조경)'(122억원) 등 기계설비 관련 공사도 6월 중 순차적으로 공고될 예정이다.",http://www.kmecnews.co.kr/news/articleView.html?idxno=47310,http://www.kmecnews.co.kr/news/articleView.html?idxno=47310,"Fri, 29 May 2026 10:22:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"서울대병원, 환자 맞춤형 '비후성 심근증 환자를 위한 동행 가이드' 출...",서울대병원은 순환기내과 김형관 교수 연구팀(박준빈·곽순구 교수)을 중심으로 국내 주요 상급종합병원의 비후성 심근증 전문가 12명이 모여 환자와 가족을 위한 종합 안내서인 '비후성 심근증 환자를 위한 동행 가이드... ,https://www.rapportian.com/news/articleView.html?idxno=236542,https://www.rapportian.com/news/articleView.html?idxno=236542,"Fri, 29 May 2026 10:18:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"[신간] 서울대병원, 환자 맞춤형 '비후성 심근증 환자를 위한 동행 가이...",서울대병원은 김형관 순환기내과 교수 연구팀(박준빈·곽순구 교수)을 중심으로 국내 주요 상급종합병원의 비후성 심근증 전문가 12명이 모여 환자와 가족을 위한 종합 안내서인 '비후성 심근증 환자를 위한 동행 가이드'를... ,http://www.doctorstimes.com/news/articleView.html?idxno=238299,http://www.doctorstimes.com/news/articleView.html?idxno=238299,"Fri, 29 May 2026 10:14:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,모발학계 올림픽 '세계모발학회 2026' 서울서 개막,"올해는 분당서울대병원 허창훈 교수와 서울대병원 권오상 교수, 부산대병원 김문범 교수 등 3명이 공동 대회장을 맡고 대한모발학회(KHRS)가 주최했습니다. 한국에서 이 학회가 열리는 것은 2014년 제주 개최 이후 12년... ",http://www.mbn.co.kr/pages/vod/programContents.php?progCode=683&menuCode=4385&bcastSeqNo=1420219,https://n.news.naver.com/mnews/article/057/0001951378?sid=102,"Fri, 29 May 2026 10:12:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"[카드] 리센스메디컬, 분당서울대병원과 정밀냉각 치료기술 개발 협력",정밀냉각 기술기업 리센스메디컬(394420)은 지난 27일 분당서울대병원 성형외과 및 재생의학센터와 정밀냉각의료 활성화를 위한 업무협약(MOU)을 체결했다고 29일 밝혔다.,http://www.newsprime.co.kr/news/article.html?no=735064,http://www.newsprime.co.kr/news/article.html?no=735064,"Fri, 29 May 2026 10:08:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"""중복검사 줄이고 진료는 끊김없이""…AI 의료연계, 하반기 본격 도입",서울·경기 권역은 서울대병원과 서울의료원·성남시 의료원이 참여한다. 강원 권역은 강원대병원과 영월의료원·강릉의료원·평창 보건의료원이 포함된다. 전남 권역은 전남대병원과 광주기독병원이 함께한다. 이날... ,https://www.edaily.co.kr/news/newspath.asp?newsid=03437446645453840,https://n.news.naver.com/mnews/article/018/0006292937?sid=102,"Fri, 29 May 2026 10:02:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"AI 기반 환자 회송 하반기 도입...복지부, 현장 점검","보건복지부 정경실 보건의료정책실장이 29일 서울대병원을 방문해 하반기 도입될 ‘인공지능(AI) 기반 환자 의뢰·회송 체계’에 대한 막바지 현장 점검에 나섰다. 이날 복지부는 기술 시연을 참관하고, 정책 간담회를... ",https://www.dailypharm.com/user/news/338977?REFERER=NP,https://www.dailypharm.com/user/news/338977?REFERER=NP,"Fri, 29 May 2026 10:02:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,응급환자 전원 때 AI가 진료기록 요약…하반기 공공병원 도입,29일 보건복지부에 따르면 이날 서울대병원에서 ‘AI 기반 환자 의뢰·회송 체계’ 기술 시연과 정책 간담회가 열렸다. 간담회에서는 서울대병원이 개발한 의료 AI 기술을 지방 공공병원 시스템과 연계·확산하는 방안과... ,https://www.dailian.co.kr/news/view/1650109/?sc=Naver,https://n.news.naver.com/mnews/article/119/0003095710?sid=102,"Fri, 29 May 2026 10:01:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"병원 옮길 때 진료·영상기록 'AI 비서'가 자동 지원…""하반기 구축""","정경실 복지부 보건의료정책실장은 이날 오전 서울대병원을 찾아 AI를 활용한 협진 체계를 참관하고 정책 간담회를 열어 현장 의견을 청취했다. 긴딤회에는 서울대병원, 강원대병원, 서울의료원, 영월의료원 등... ",https://www.mt.co.kr/thebio/2026/05/29/2026052906220846814,https://n.news.naver.com/mnews/article/008/0005364598?sid=101,"Fri, 29 May 2026 10:00:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"AI로 환자 의뢰·회송 자동화…복지부, AX 스프린트 사업 착수","서울·경기 권역은 서울대병원·서울의료원·성남시의료원, 강원 권역은 강원대병원·영월의료원·강릉의료원·평창보건의료원, 전남 권역은 전남대병원과 광주기독병원이 참여한다. 복지부는 사업에 선정된... ",https://www.news1.kr/bio/general/6181061,https://n.news.naver.com/mnews/article/421/0008972931?sid=105,"Fri, 29 May 2026 10:00:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"복지부, 6월부터 공공의료 혁신 본격화…""AI 기반 환자 의뢰·회송""",정경실 복지부 보건의료정책실장은 29일 서울대 병원을 방문해 올해 하반기 의료 현장에 본격 도입될 'AI 기반 환자 의뢰·회송 체계'의 기술 시연을 참관하고 정책 간담회를 통해 현장 의견을 청취했다. 정경실... ,https://www.newspim.com/news/view/20260529000249,https://www.newspim.com/news/view/20260529000249,"Fri, 29 May 2026 10:00:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,하반기 의료 현장에 AI 의뢰·회송…서울·강원·전남 시범 운영,정경실 보건복지부 보건의료정책실장은 29일 서울 종로구 서울대병원에서 AI 기반 환자 의뢰·회송 체계 기술 시연을 참관하고 정책 간담회를 진행했다. 이번 방문은 지역 책임의료기관(2차 의료기관)과 권역... ,https://www.newsis.com/view/NISX20260528_0003648191,https://n.news.naver.com/mnews/article/003/0013975103?sid=102,"Fri, 29 May 2026 10:00:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"하반기 AI기반 환자 의뢰·회송 도입…""연속 진료·의료비 절감""","보건복지부는 자동화 체계 도입을 앞둔 29일 서울대병원에서 AI 기반 환자 의뢰·회송 체계 기술 시연을 참관하고, 정책 간담회를 열어 현장 의견을 청취했다. 복지부는 이날 지역-권역 책임의료기관 간 중증·응급 환자... ",https://www.yna.co.kr/view/AKR20260528161300530?input=1195m,https://n.news.naver.com/mnews/article/001/0016106844?sid=102,"Fri, 29 May 2026 10:00:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"복지부, 하반기 ‘AI 기반 의뢰·회송 체계’ 도입","서울·경기 권역에서는 서울대병원과 서울의료원, 성남시의료원이 참여하며, 강원 권역은 강원대병원·영월의료원·강릉의료원·평창보건의료원이 참여한다. 전남 권역에서는 전남대병원과 광주기독병원이 실증에... ",http://www.whosaeng.com/170937,http://www.whosaeng.com/170937,"Fri, 29 May 2026 09:58:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"리센스메디컬, 분당서울대병원과 정밀 냉각 의료 활성화 협력",정밀 냉각 기술기업 리센스메디컬(공동대표 김건호·최의경)은 지난 27일 분당서울대병원 성형외과·재생의학센터와 정밀 냉각 의료 활성화를 위한 업무협약을 체결했다. 이번 협약은 미용성형 의료기기산업과... ,https://www.rapportian.com/news/articleView.html?idxno=236531,https://www.rapportian.com/news/articleView.html?idxno=236531,"Fri, 29 May 2026 09:50:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,[이슈분석] 서울시 '서소문 고가 붕괴' 중대재해처벌 받을까,■ 오지은 변호사(법률사무소 선의 대표변호사) △서울대 간호대 졸업 △한국외대 법학전문대학원 졸업 △서울대병원 외과중환자실 △한국의료분쟁조정중재원 조사관·심사관 △서울지방노동위원회 공익위원... ,https://www.safetimes.co.kr/news/articleView.html?idxno=243083,https://www.safetimes.co.kr/news/articleView.html?idxno=243083,"Fri, 29 May 2026 09:30:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"서울대병원, '비후성 심근증 환자를 위한 동행 가이드' 출간",서울대병원은 순환기내과 김형관 교수 연구팀(박준빈·곽순구 교수)을 중심으로 국내 주요 상급종합병원의 비후성 심근증 전문가 12명이 모여 환자와 가족을 위한 종합 안내서인 '비후성 심근증 환자를 위한 동행 가이드'를... ,http://www.medisobizanews.com/news/articleView.html?idxno=139076,http://www.medisobizanews.com/news/articleView.html?idxno=139076,"Fri, 29 May 2026 09:12:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,모발학계 올림픽 '세계모발학회 2026' 서울서 개막,"올해는 분당서울대병원 허창훈 교수와 서울대병원 권오상 교수, 부산대병원 김문범 교수 등 3명이 공동 대회장을 맡고 대한모발학회(KHRS)가 주최했습니다. 한국에서 이 학회가 열리는 것은 2014년 제주 개최 이후 12년... ",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=5196598,https://n.news.naver.com/mnews/article/057/0001951361?sid=102,"Fri, 29 May 2026 09:02:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"경과원, 3000억 규모 연구개발사업 투자·성과 분석 착수","또 지난달 14일에는 분당서울대병원, 동구대, 성균관대, 을지대 등 6개 기관과 바이오 전문인력 양성사업 교육협력기관 협약식을 맺은 바 있다. AI·빅데이터 기반 기술 수요에 대응하고, 산업 현장 중심의 전문인력을... ",https://www.kpinews.kr/newsView/1065568557489303,https://www.kpinews.kr/newsView/1065568557489303,"Fri, 29 May 2026 08:23:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"리센스메디컬·분당서울대병원, 정밀냉각의료 연구 협력 넓힌다","|스마트투데이=심두보 기자| 정밀냉각 기술기업 리센스메디컬(대표 김건호·최의경)이 분당서울대병원 성형외과(허찬영 교수), 재생의학센터(허찬영 센터장)와 정밀냉각의료 분야의 협력 범위를 넓힌다. 세 기관은 지난... ",https://www.smarttoday.co.kr/ko-kr/articles/107916,https://www.smarttoday.co.kr/ko-kr/articles/107916,"Fri, 29 May 2026 08:10:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"[WCHR 2026] 허창훈 교수 ""세계모발학회 서울 유치, 발로 뛰어 이룬 성과...","장시간 준비해온 잔치를 이젠 즐길 시간입니다."" 허창훈 교수(대한모발학회 부회장, 분당서울대병원 피부과)는 꿈을 이룬 아이처럼 벅찬 목소리로 말했다. 2023년 대한모발학회 학술대회 당시 세계모발학회 서울 유치를... ",https://www.k-health.com/news/articleView.html?idxno=92669,https://www.k-health.com/news/articleView.html?idxno=92669,"Fri, 29 May 2026 08:08:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"""화상·재활·성형 치료하러 음성 찾아왔죠""[소방人]","소방청은 서울대병원·국립소방병원의 위탁 운영에 협력하고 충북 혁신도시 내 부족한 공공의료 인프라를 확충하고 있다. 내과와 외과, 산부인과 등 5개 핵심 진료과를 중심으로 시범운영하던 병원은 지난 3월부터 11개... ",https://www.edaily.co.kr/news/newspath.asp?newsid=02519046645453840,https://n.news.naver.com/mnews/article/018/0006292725?sid=102,"Fri, 29 May 2026 07:07:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,MRI 없이 피 한 방울로 뇌전증 진단 길 열린다,"서울대병원은 주건·이상건 신경과 교수와 신용원 중환자의학과 교수, 홍상빈 입원의학센터 교수 공동 연구팀이 혈액 기반의 새로운 접근을 통해 드러난 전신 면역 패턴의 변화가 뇌전증 진단 및 뇌 위축과 깊은 연관이... ",https://www.sedaily.com/article/20048423?ref=naver,https://n.news.naver.com/mnews/article/011/0004625661?sid=103,"Fri, 29 May 2026 07:01:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"[기업 최전선을 가다-(주)휴로틱스] ""입으면 건강해지는 로봇""…웨어러...","또 서울대병원, 중앙대병원, 가톨릭대병원, 미국 일리노이대 시카고(UIC) 등 국내외 의료기관들과 협력하고 있으며 다수의 MOU도 체결했다. H-Medi는 약 4.5kg 무게의 고관절 보행 재활 로봇으로, 최대 200N 수준의 보조력을... ",https://www.irobotnews.com/news/articleView.html?idxno=46616,https://www.irobotnews.com/news/articleView.html?idxno=46616,"Thu, 28 May 2026 23:42:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"[6.3 지방선거-충북] 김영환 ""끝장토론으로 의혹 검증하자""","김 후보는 ""사우디 빈 살만 펀드 측에서 관심을 보였고, 충북도 자료를 전달했다""며 ""청주공항 민간 전용 활주로와 돔구장, 서울대병원·충북대병원 R&D 병원 등은 민자를 유치해 추진할 수 있다""고 설명했다. 이어 ""충북은... ",https://www.newscj.com/news/articleView.html?idxno=3404686,https://www.newscj.com/news/articleView.html?idxno=3404686,"Thu, 28 May 2026 23:12:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,모발학계 올림픽 '세계모발학회' 서울서 개막…31일까지,"<허창훈 / 공동대회장(분당서울대병원 교수)> ""의사 뿐만 아니라 모발을 연구하는 기초연구자들, 줄기세포를 연구하시는 분들이 다 모여서 모발에 대한 새로운 지식을 같이 공유하는 자리가 되겠습니다.""",http://www.yonhapnewstv.co.kr/news/MYH20260528201057jaU,https://n.news.naver.com/mnews/article/422/0000869370?sid=102,"Thu, 28 May 2026 20:11:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,[WCHR 2026] 세계 석학 한자리에…'모발학계 올림픽' 화려한 서막,"분당서울대병원 허창훈 교수, 서울대병원 권오상 교수, 부산대병원 김문범 교수 등 3명은 이번 학술대회의 공동대회장으로 활약한다. 국제모발연구학회연맹 회원들이 성공적인 세계모발학회를 기원하며 하트 포즈를... ",https://www.k-health.com/news/articleView.html?idxno=92650,https://www.k-health.com/news/articleView.html?idxno=92650,"Thu, 28 May 2026 19:58:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,“긴 쪽 팔다리 뼈 더 빨리 성숙”…편측 비대증 환아 뼈 성장 비대칭 ...,서울대병원은 신창호 소아정형외과 교수 연구팀이 선천성 편측 비대증 및 편측 저형성증 환아 118명을 분석한 결과가 국제학술지 Journal of Children’s Orthopaedics 최신호에 게재됐다고 28일 밝혔다. ▲서울대병원... ,https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065608144163204,https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065608144163204,"Thu, 28 May 2026 19:20:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"""초음파 교육 탓?"" 분당서울대병원 대관 취소에 한의계 반발","28일 경기도한의사회에 따르면 도한의사회는 오는 6월 7일 분당서울대병원 HIP 미래홀에서 회원을 대상으로 오프라인 실습 교육을 앞두고 있었다. 의료법에 따른 이 교육은 지난 6일 회원들에게 공고됐고, 선착순 150명을... ",https://www.kyeonggi.com/article/20260528580588,https://n.news.naver.com/mnews/article/666/0000109023?sid=103,"Thu, 28 May 2026 19:17:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"네이버의 AI 시대 경쟁력은 ‘콘텐츠’, 이유는?","따라 서울대병원이나 국토교통부 같은 공신력 있는 기관의 콘텐츠는 적극 활용하려 한다”고 답했다. 네이버 검색 AI의 핵심축 세 가지 김 부문장은 이날 네이버 AI 검색의 주요 자산이 무엇인지, 향후 서비스 방향이... ",https://byline.network/?p=9004111222605128,https://byline.network/?p=9004111222605128,"Thu, 28 May 2026 18:32:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,1000만 탈모인 깜짝 놀랐나…“탈모 완화 신소재 발견” 소식에 주가 껑...,"올해로 14회째를 맞는 세계모발학회는 허창훈 분당서울대병원 교수와 권오상 서울대병원 교수, 김문범 부산대병원 교수 등 3명이 공동대회장을 맡고 대한모발학회(KHRS)가 주최한다. 이번 학술대회에는 총 63개 기업이... ",https://www.sedaily.com/article/20049440?ref=naver,https://n.news.naver.com/mnews/article/011/0004625555?sid=101,"Thu, 28 May 2026 18:10:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"동아에스티, 에티오피아서 디지털 헬스케어 기반 CSR 확대","서울대병원 이종욱글로벌센터와의 협업을 통해 에티오피아 최대 의료기관인 아디스아바바 의과대학 부속 블랙라이온 국립병원에 샘플링을 추진하게 됐다. 동아에스티 관계자는 ""의료취약지인 에티오피아에서... ",https://www.ajunews.com/view/20260528102739905,https://www.ajunews.com/view/20260528102739905,"Thu, 28 May 2026 17:28:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"챗GPT 공세에도 네이버는 살아남을까…""AI 승부처는 콘텐츠""[일문일답]","반면 서울대병원, 국토교통부처럼 권위 있는 기관 콘텐츠는 주제에 따라 적극 활용한다. - AI가 검색창을 대체한다는 전망이 나온다. 이번 발표가 네이버의 유일한 대응인가. 검색 시대 전략을 AI 시대에도 반복하는 것... ",https://www.edaily.co.kr/news/newspath.asp?newsid=05084006645453512,https://n.news.naver.com/mnews/article/018/0006292524?sid=105,"Thu, 28 May 2026 17:05:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,6.3 지방선거 충북 단체장 판세 분석…음성군수,"특히 맹동면을 중부권의 신성장 거점지역으로 육성하기 위해 공공기관 2차 이전 추진과 서울대병원 연계 R&D 연구센터 건립, 국립소방병원 연계 응급의료체계 구축을 전면에 내세웠다. 조 후보는 ""이미 검증된 능력과 강한... ",https://www.inews365.com/news/article.html?no=921303,https://www.inews365.com/news/article.html?no=921303,"Thu, 28 May 2026 16:58:00 +0900",2026-05-29 23:54:12
서울대병원,서울대병원,"분당서울대병원 HIP, 경기도 초음파 교육 대관 ‘일방 취소’ 파문",▲ 헬스케어혁신파크 측이 제시한 대관 취소 사항 실제 분당서울대병원 헬스케어혁신파크의 대관 규약에는 ‘병원 및 의생명연구원의 공식 행사 우선 대관’ 등의 경합 기준이 존재하지만 이번 건은 이미 단독 승인까지... ,https://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=67320,https://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=67320,"Thu, 28 May 2026 16:44:00 +0900",2026-05-29 23:54:12
